subsystem,code,is_axis_error,is_arm_error,short_message,short_message_en,user_hint,user_hint_en,operation,operation_en,detail,method,param1,param2,param3,param4,solution,for_expert,for_novice,related_log,stop_report,level,tech_solution,explanation,category
8,0X066A,FALSE,FALSE,运动异常,Abnormal movement,操作异常,Abnormal operation,请点击“解除”恢复,Click REMOVE to restore,主从笛卡尔位姿增量超限,主从控制下，分别监测主手与从手的位姿增量，主手与从手之间的位姿增量偏差超过一定阈值则报错,笛卡尔位置增量偏差X,笛卡尔位置增量偏差Y,笛卡尔位置增量偏差Z,笛卡尔线速度偏差,recoverable,TRUE,TRUE,FALSE,,高级,,主从笛卡尔位姿增量超限，笛卡尔位置增量偏差X{0:0}，笛卡尔位置增量偏差Y{1:0}，笛卡尔位置增量偏差Z{2:0}，笛卡尔线速度偏差{3:0},安全保护
1,0X067A,FALSE,FALSE,自检失败,Self-test failed,自检失败,Self-test failed,请点击“解除”恢复,Click REMOVE to restore,自检失败,在首次开机后进行自检过程，无法正常完成自检，可能的原因：从手臂运动干涉，规划算法故障，其他硬件固件故障,自检成功标志位,指令位置,实际位置,自检偏差阈值,recoverable,TRUE,TRUE,FALSE,,高级,,自检不成功，指令位置{1:0}，实际位置{2:0}，自检偏差阈值{3:0},安全保护
8,0X067A,FALSE,FALSE,自检失败,Self-test failed,自检失败,Self-test failed,请点击“解除”恢复,Click REMOVE to restore,自检失败,在首次开机后进行自检过程，无法正常完成自检，可能的原因：从手臂运动干涉，规划算法故障，其他硬件固件故障,自检成功标志位,指令位置,实际位置,自检偏差阈值,recoverable,TRUE,TRUE,FALSE,,高级,,自检不成功，指令位置{1:0}，实际位置{2:0}，自检偏差阈值{3:0},安全保护
1,0X068A,TRUE,FALSE,硬件异常,Hardware fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,驱动器初始化失败,监测驱动器在初始化过程中状态字跳转是否正确,控制字,状态字,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,驱动器初始化失败，控制字{0:0}，状态字{1:0},硬件
8,0X068A,TRUE,FALSE,硬件异常,Hardware fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,驱动器初始化失败,监测驱动器在初始化过程中状态字跳转是否正确,控制字,状态字,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,驱动器初始化失败，控制字{0:0}，状态字{1:0},硬件
1,0X068B,TRUE,FALSE,硬件异常,Hardware fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,驱动器初始化失败,监测驱动器在初始化过程中状态字跳转是否正确,控制字,状态字,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,驱动器初始化失败，控制字{0:0}，状态字{1:0},硬件
1,0X335E,FALSE,FALSE,电源控制开关触发,Power supply control switch triggered,电源控制开关触发,Power supply control switch triggered,,,电源信号变化,监测电源信号变化,当前电源状态,变化前的电源状态,0,0,log,TRUE,TRUE,FALSE,,无,,电源{1:19},日志记录
8,0X335E,FALSE,FALSE,电源控制开关触发,Power supply control switch triggered,电源控制开关触发,Power supply control switch triggered,,,电源信号变化,监测电源信号变化,当前电源状态,变化前的电源状态,0,0,log,TRUE,TRUE,FALSE,,无,,电源{1:19},日志记录
8,0X068B,TRUE,FALSE,硬件异常,Hardware fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,驱动器初始化失败,监测驱动器在初始化过程中状态字跳转是否正确,控制字,状态字,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,驱动器初始化失败，控制字{0:0}，状态字{1:0},硬件
1,0X069D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,MotionControl初始化失败,监测运动控制软件是否正常启动运行,运控启动标志位,0,0,0,tip,TRUE,TRUE,FALSE,,无,,MotionControl初始化失败，运动控制软件{0:2}启动,操作提示
8,0X069D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,MotionControl初始化失败,监测运动控制软件是否正常启动运行,运控启动标志位,0,0,0,tip,TRUE,TRUE,FALSE,,无,,MotionControl初始化失败，运动控制软件{0:2}启动,操作提示
1,0X070D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,配置文件错误,检测配置文件各文件的版本号是否一致,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,配置文件错误,操作提示
8,0X070D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,配置文件错误,检测配置文件各文件的版本号是否一致,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,配置文件错误,操作提示
1,0X071D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,请确认霍尔传感器值或拟合参数,请确认主手霍尔拟合参数和霍尔传感器值,Hall传感器值,计算的主手开合角度,计算的主手开合角度检测上限,计算的主手开合角度检测下限,tip,TRUE,TRUE,FALSE,,无,,请确认霍尔传感器值或拟合参数，Hall传感器值{0:0}，主手开合角度{1:0}rad，主手开合角检测范围：{3:0}~{2:0}rad,操作提示
8,0X071D,FALSE,FALSE,,,,,请联系售后,Please contact customer service,请确认霍尔传感器值或拟合参数,请确认主手霍尔拟合参数和霍尔传感器值,Hall传感器值,计算的主手开合角度,计算的主手开合角度检测上限,计算的主手开合角度检测下限,tip,TRUE,TRUE,FALSE,,无,,请确认霍尔传感器值或拟合参数，Hall传感器值{0:0}，主手开合角度{1:0}rad，主手开合角检测范围：{3:0}~{2:0}rad,操作提示
1,0X080B,TRUE,FALSE,运动受阻,Arm is blocked,机械臂受阻过大,Arm is blocked,请点击“解除”恢复,Click REMOVE to restore,关节外力矩超限,监测每个关节的外力矩值，超过阈值（根据关节确定）则报错提示,实际位置,实际速度,关节外力矩,0,recoverable,TRUE,TRUE,FALSE,,中级,,关节外力矩超限报警时，实际位置{0:0}，实际速度{1:0}，关节外力矩{2:0},安全保护
8,0X080B,TRUE,FALSE,运动受阻,Arm is blocked,机械臂受阻过大,Arm is blocked,请点击“解除”恢复,Click REMOVE to restore,关节外力矩超限,监测每个关节的外力矩值，超过阈值（根据关节确定）则报错提示,实际位置,实际速度,关节外力矩,0,recoverable,TRUE,TRUE,FALSE,,中级,,关节外力矩超限报警时，实际位置{0:0}，实际速度{1:0}，关节外力矩{2:0},安全保护
1,0X080C,TRUE,FALSE,机械臂受阻过大,Arm is blocked,机械臂受阻过大,Arm is blocked,,,力矩超限,监测各关节反馈力矩，其超过阈值持续一定时间(大于800持续5s，大于700持续10 s， 大于600 持续 20s)则进行报警，报警后该关节力矩限制为500，持续3min后恢复。,实际力矩,指令力矩,0,0,ignorable,TRUE,TRUE,FALSE,,低级,,力矩超限报警时，实际力矩{0:0}，指令力矩{1:0},安全保护
1,0X337E,FALSE,FALSE,工具臂期望位置,Expected position of instrument arm,工具臂期望位置,Expected position of instrument arm,,,工具臂期望位置,实际位置为{0}/1000，期望位置为{1}/1000，实际力矩为{2}/1000,实际位置,指令位置,实际力矩,0,log,TRUE,TRUE,FALSE,,无,,工具臂期望位置，实际位置{0:0}，指令位置{1:0}，实际力矩{2:0},日志记录
8,0X337E,FALSE,FALSE,工具臂期望位置,Expected position of instrument arm,工具臂期望位置,Expected position of instrument arm,,,工具臂期望位置,实际位置为{0}/1000，期望位置为{1}/1000，实际力矩为{2}/1000,实际位置,指令位置,实际力矩,0,log,TRUE,TRUE,FALSE,,无,,工具臂期望位置，实际位置{0:0}，指令位置{1:0}，实际力矩{2:0},日志记录
8,0X080C,TRUE,FALSE,机械臂受阻过大,Arm is blocked,机械臂受阻过大,Arm is blocked,,,力矩超限,监测各关节反馈力矩，其超过阈值持续一定时间(大于800持续5s，大于700持续10 s， 大于600 持续 20s)则进行报警，报警后该关节力矩限制为500，持续3min后恢复。,实际力矩,指令力矩,0,0,ignorable,TRUE,TRUE,FALSE,,低级,,力矩超限报警时，实际力矩{0:0}，指令力矩{1:0},安全保护
3,0X080D,TRUE,FALSE,力矩超限,Exceed torque limit,力矩超限,Exceed torque limit,,,力矩超限,读取各关节反馈力矩，其超过阈值持续一定时间(大于800持续5s)则进行报警,医生台车状态机,实际位置,实际速度,实际力矩,tip,TRUE,TRUE,FALSE,,无,,力矩超限报警时，医生台车状态为{0:4}，实际位置{1:0}，实际速度{2:0}，实际力矩{3:0},安全保护
9,0X080D,TRUE,FALSE,力矩超限,Exceed torque limit,力矩超限,Exceed torque limit,,,力矩超限,读取各关节反馈力矩，其超过阈值持续一定时间(大于800持续5s)则进行报警,医生台车状态机,实际位置,实际速度,实际力矩,tip,TRUE,TRUE,FALSE,,无,,力矩超限报警时，医生台车状态为{0:4}，实际位置{1:0}，实际速度{2:0}，实际力矩{3:0},安全保护
1,0X08AD,FALSE,FALSE,不能休眠,Arm disable failed,不能休眠,Arm disable failed,请重试,Please retry,当前状态不能休眠工具臂或调整臂,离合控制、内窥镜控制、主从控制、初始化状态、自检状态下无法执行臂休眠,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,当前状态不能休眠工具臂或调整臂,操作提示
1,0X08BD,FALSE,FALSE,不能激活,Arm enable failed,不能激活,Arm enable failed,请重试,Please retry,当前状态不能激活工具臂或调整臂,离合控制、内窥镜控制、主从控制、初始化状态、自检状态下无法执行臂激活,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,当前状态不能激活工具臂或调整臂,操作提示
1,0X08CD,FALSE,FALSE,激活中,Arm enabling,激活中,Arm enabling,,,工具臂或调整臂在激活中,臂激活过程中，无法再次执行臂休眠或臂激活,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂或调整臂在激活中,操作提示
1,0X08DD,FALSE,FALSE,激活失败,Arm enable failed,激活失败,Arm enable failed,,,工具臂或调整臂在激活失败,执行臂激活，关节初始化过程中失败,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂或调整臂在激活失败,操作提示
1,0X08ED,FALSE,FALSE,休眠中,Arm is disabled,休眠中,Arm is disabled,,,调整臂休眠中无法一键展开或一键收起,执行一键展开或一键收起时检测是否有臂被休眠,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,调整臂休眠中无法一键展开或一键收起,操作提示
3,0X090D,FALSE,FALSE,自动调整失败,Automatic ergonomic adjustment failed,自动调整失败,Automatic ergonomic adjustment failed,请手动调整,Please manually adjust,指令位置超限,读取交互下发的指令位置，若超限则报警。,报错时超限的位置值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,因为指令位置超限自动调整失败，超限的位置值{0:0},安全保护
9,0X090D,FALSE,FALSE,自动调整位置失败,Automatic ergonomic adjustment failed,自动调整失败,Automatic ergonomic adjustment failed,请手动调整,Please manually adjust,指令位置超限,读取交互下发的指令位置，若超限则报警。,报错时超限的位置值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,因为指令位置超限自动调整失败，超限的位置值{0:0},安全保护
1,0X090D,TRUE,FALSE,,,,,请联系售后,Please contact customer service,重力配平检测,自检监测机械臂的重力配平情况,0,电机码盘位置,静力平衡检测初始位置,0,tip,TRUE,TRUE,FALSE,,无,,重力配平检测，电机码盘位置{1:0}，静力平衡检测初始位置{2:0},操作提示
8,0X090D,TRUE,FALSE,,,,,请联系售后,Please contact customer service,重力配平检测,自检监测机械臂的重力配平情况,0,电机码盘位置,静力平衡检测初始位置,0,tip,TRUE,TRUE,FALSE,,无,,重力配平检测，电机码盘位置{1:0}，静力平衡检测初始位置{2:0},操作提示
1,0X092D,FALSE,FALSE,调整臂异常,Set arm fault,调整臂异常,Set arm fault,请联系售后,Please contact customer service,调整臂配平检测未成功,通过比较解抱闸前和抱闸后的关节3位置差，要是超过阈值，则报警配平未成功,臂号,0,0,0,tip,TRUE,TRUE,FALSE,,无,,{0:0}号调整臂配平检测异常,操作提示
8,0X092D,FALSE,TRUE,调整臂异常,Set arm fault,调整臂异常,Set arm fault,请术后联系售后,Please contact customer service,调整臂配平检测未成功,通过比较解抱闸前和抱闸后的关节3位置差，要是超过阈值，则报警配平未成功,臂号,0,0,0,tip,TRUE,TRUE,FALSE,,无,,{0:0}号调整臂配平检测异常,操作提示
3,0X100A,TRUE,FALSE,通讯异常,Network fault,通讯异常,Network fault,请点击“解除”恢复,Click REMOVE to restore,Ethercat断网,读取每条臂网络状态，若非正常则进行报警,医生台车状态机,从站节点数,网络状态,0,recoverable,TRUE,TRUE,FALSE,,高级,,Ethercat断网报警时，医生台车状态为{0:4}，剩余从站{1:0}个，网络通讯状态{2:0},硬件
9,0X100A,TRUE,FALSE,通讯异常,Network fault,通讯异常,Network fault,请点击“解除”恢复,Click REMOVE to restore,Ethercat断网,读取每条臂网络状态，若非正常则进行报警,医生台车状态机,从站节点数,网络状态,0,recoverable,TRUE,TRUE,FALSE,,高级,,Ethercat断网报警时，医生台车状态为{0:4}，剩余从站{1:0}个，网络通讯状态{2:0},硬件
1,0X100A,TRUE,FALSE,通讯异常,Network fault,网络异常,Network fault,请点击“解除”恢复,Click REMOVE to restore, Ethercat物理断网,监测每条臂网络状态，若非正常则进行报错,网络物理节点数,网络通讯状态,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,Ethercat物理断网报警时，剩余从站{0:0}个，网络通讯状态{1:0},硬件
8,0X100A,TRUE,FALSE,通讯异常,Network fault,网络异常,Network fault,请点击“解除”恢复,Click REMOVE to restore, Ethercat物理断网,监测每条臂网络状态，若非正常则进行报错,网络物理节点数,网络通讯状态,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,Ethercat物理断网报警时，剩余从站{0:0}个，网络通讯状态{1:0},硬件
3,0X100B,TRUE,FALSE,通讯异常,Network fault,通讯异常,Network fault,请点击“解除”恢复,Click REMOVE to restore,Ethercat断网,读取每条臂网络状态，若非正常则进行报警,医生台车状态机,从站节点数,网络状态,0,recoverable,TRUE,TRUE,FALSE,,中级,,Ethercat断网报警时，医生台车状态为{0:4}，剩余从站{1:0}个，网络通讯状态{2:0},硬件
9,0X100B,TRUE,FALSE,通讯异常,Network fault,通讯异常,Network fault,请点击“解除”恢复,Click REMOVE to restore,Ethercat断网,读取每条臂网络状态，若非正常则进行报警,医生台车状态机,从站节点数,网络状态,0,recoverable,TRUE,TRUE,FALSE,,中级,,Ethercat断网报警时，医生台车状态为{0:4}，剩余从站{1:0}个，网络通讯状态{2:0},硬件
3,0X100D,TRUE,FALSE,通讯异常,Network fault,通讯异常,Network fault,,,Ethercat断网,自检后医生台车故障由B类故障降级为D类提示，读取每条臂网络状态，若非正常则进行报警,医生台车状态机,从站节点数,网络状态,0,tip,TRUE,TRUE,FALSE,,无,,Ethercat断网报警时，医生台车状态为{0:4}，剩余从站{1:0}个，网络通讯状态{2:0},硬件
